id,tweet
2339,kenapa anak kaman sekarang itu berani makam dimalam hari disuruh tidur malah lari sana sini �
2340,ya alah hati ini hancur sangat bgt! untuk kesekian kali nya!
2341,haha semangat ya
2342,amin semoga bisa semua :):) wkwkwk ditempat yang baik deh hehehe maunya negeri tapi kalau tidak-di telkom:d
2343,demi opadeul ya unie :d beli sendiri enga yah ( ) buat konser enga sayang tapi beli android sayang pisan -_-
2344,-_- hai min semangat uknya 8a! kalau oji nyontek bilang aku ya )rt hi semua ! :)
2345,hehei hapy birthday yey! semoga sehat selalu tambah sukses terus semoga lulus amin punya ditungu hehe:-d
2346,yo kamu kui ae seg nari aku suka seg keras og - -rt (cont)
2347,hahah saya mah apa atuh tidak-gampang jatuh ke hati orang (�_�)
2348,mantap sekali itu (y) abis solat subuh itu paling nikmat tidur atau tiduran di kasur selimutan dan hangat angetan
2349,tidak-suka dibentak2 tapi kalau orang salah sedikit langsung dibentak2 duhai keadilan dimana kamu berada
2350,kalau orang yang benar-benar melarat tidak-makan hari baru dikasih bantuan langsung nasi lauk pauk susu tapi perseorangan #saynotoblt !
2351,yaudah yaudah dek sudah ah cukup nangis nya :) ada saya sebentar saya temani dek galau kamu - ka vins{}
2352,pernah [cewek] pernah bertengkar gara - gara cowok #tk
2353,hm iya semoga saja doain dong wkwk iya makasih haha semoga saja nanti sdar kalau kaka2 sudah bnr2 sabar sekali nah({})rt
2354,kancing lupa baju ! dulu lagi susah kemana broh sudah kaya saja
2355,kayaknya tahu syok kaget mati
2356,bah salah saya lagi pho kamu yog ! parah
2357,oke boleh boleh sekali lho :d wkwk haha mau foto yona hahaha sudah mau musim panas
2358,lapar tapi tidak-sgtunya juga kali bu sialan q lapar sekali sumpah jhiezhe ni orang di kantor makan mulu! haha�
2359,pondok gede kenapa oh ya kalau boleh tahu bekasinya apa ya bintara harapan indah atau apa :d hehe #kepo
2360,tidak-apa-apa lah terakhir nih ledek2an nanti pas smp siapa tahu saja kamu dapat yang lebih baik lagi
2361,enak sangat -_- masih ada major yang sama tidak-yah
2362,kali ! hahahaha memangnya enak tidak-bisa tidur kamu iya kasihan sekali yak saya -_-
2363,pan si kak saya tahu kamu cemburu tapi tidak-usah segitunya ~ - - wahahaha
2364,keren saja kali
2365,sudah lama sekarangpake tab nanti insyalah pakai b lagi
2366,oke sip saya tidak-ada baju hitam
2367,haha kepo kamu bang :p maunya :p haha berani open table berapa :p
2368,perempuan sejati bukanlah ia yang menjalin hubungan dengan banyak pria tetapi yang mampu menjaga dirinya meski dikelilingi banyak pria saya sangat
2369,malam nifsu sya'ban mohon maf lahir dan batin mafin segala perilaku-ku dan semuanya ya yang jelek di aku terimakasih
2370,sudah siang ada eh ada kamu pagi juga pagi ade sayang ☀ : ({})
2371,mis you so much mq kaya ada yang kurang kalau ada yang berkurang satu hem
2372,macet pula
2373,badan mungilku sayang ayo semangat pastikan ambisi tetap melekat !
2374,asik p ke kantor naik busway ​(y)�✣�)(y) naik transjakarta gratis sehari sat hut dki
2375,kalau kamu hoby bola tunjukin talentamu mulai dari skarang ! agar kelak jadi pesebak bola yang hebat
2376,banyak skitny say sudah icha sakit demam sudah priksa dokter belum beb kayaknya mau demam lagi nih :&
2377,lapar siteh hahaha telaktir bodoh
2378,tidak-berharap kamu lagi saya juga suatu sat bakal dapat yang lebih baik dari kamu
2379,iya kaya diam dieman tidak-memang saya pendiem ajak bicara tedynya jangan dicuekin nga
2380,baru sampai rumah capai ngantuk terus pas masuk kamar tau2 menemukan ini i love… (w/ fandy at my rom) [pic] —
2381,yaduh kurang tahu kak saya tidak-mau saja sudah terlalu banyak jadi susah bagi waktunya kak
2382,bwakakakak yang penting masih terima angpao #untungnyajadicina � (with pao and deborah) [pic] —
2383,pergi kek yuk yang jauh bgtbgt! :'(
2384,kamu tidak-menyesal ra kamu pilih pulang- - tadi pas belajar bahasa banyak yang pada bdmd _ barisan kita dapat puisi yang diponegoro~
2385,haha sabar sudah bro tadi sehat tu hp tai sangat belum sabar ape bol sudah sabar sangat
2386,boleh marah tidak
2387,mas pacar salah satu koleksi kebanganku :d
2388,sabar ya gantian nyabutnya hahaha ^_^ ya alah hari ini sukses bikin saya sangat terpuruk cabut saja sekalian nyawa ini
2389,macet kak banyak demo makanya saya balik lagi huf
2390,benar - - haha bohong tidak-tahu mah:p yakinlah memang dya anak mana deh yakin gakenal :p
2391,cantik matre wajar jelek matre baca istighfar :
2392,ya wajar si saia bawahan jadi nya begitu
2393,huruf depan k & f : tidak-tegan pandai bergaul rela berkorban sangat setia lucu
2394,mengajarkan ku atas kepedulian sedari ku kecil jangan berbanga atas kekayan orang tua sesunguhnya kamu hanya menumpang kehidupan orangtua
2395,sayang anak� (at kidzania) —
2396,:) sisipkan nama ibu didalam doa tuhan aku rindu ibuku lindungilah (cont)
2397,tips agar ponsel android aman dari virus & malware
2398,ayo tontowi sama liliyana semangat (y)
2399,si rizal tidak-di bm tidak-di wa ramai benar sudah _
2400,penting begitu kamu tidak-bgt(n) siape lau haha
2401,oke carin saya cowok lah njir saya mah nga jomblo tidur mblo :d
2402,ya ka makasih semangat terus
2403,kurang tahu belum yang es sinar garut end singkong keju nya haha yamin yahod with aprilianty3
2404,endingnya mv river tidak-sabar nungu mingu depan jadinya durasinya kurang lama nih acaranya c :
2405,iye monyet nye kamu haha suka sama onyet ye kamu nih anak lama seperti onyet ye! - -
2406,selamat pagi selamat pagi juga buat yang disana :
2407,god cinta ibarat burung merpati bila dikejar dia akan lari tapi bila kita diam maka dia akan menghampiri kita ~
2408,h�h� lagi kamu ngirimnya singkat padat dan kurang lengkap sie :-)
2409,masa tidak-pernah minum begituan lukan abis minum pil kita pasti kuat lah siapa yang bawa
2410,hahaha iya sayang yang penting kan sudah online lagi kamu (�▽`�)
2411,selamat hari mingu selamat beribadah (at gpib kasih karunia parung serab) —
2412,oh ternyata ditrans tv seram juga njer -_-
2413,bagus suaranya saja banga mukanya dong dibagusin wkwkwkwk #ngajakinperang
2414,memang harusnya selihai ape rav wkakakak xd terbahak-bahak saya kurang lihai kali makanya gebetan saya direbut orang terus u u:(
2415,baik masih 40menit lagi!
2416,oh begitu okeoke semangat :)
2417,selamat hari mingu ya mimi swety!
2418,oke suara habis gara2 nyanyi teriak2 (�_�')
2419,girls kalau kalian cuma pengen dipangku pacar gaperlu pangil om juga bakal dipangku pangil om-nya kalau pas mau bayaran sp
2420,untung waktu gede sudah berhidung haha lagi pas lagi penjatahan idung kayaknya malah kabur2an
2421,tar ah teh males berangkat pagi :p wkwk teteh noh kuliah mandi god ydh mandi sono :p sekolah yang benar
2422,tawa bayar lagi mention oh iya iya ahaha lagi ngpain kita g ada yang diomngin si
2423,8) menyendiri bersama alah di waktu turunya alah (waktu sepertiga malam terakhir) atau waktu-waktu terbaik
2424,ups kabur woy bicara ape sire wih tidak-enak sama yang bodo2 kaya si robyope
2425,sudah sabar mbae :-)
2426,kamu baca yang teliti sedikit ka cerita seks #jawabaja
2427,lagu favorit yang selalu berhasil membuat hati ini hancur tiap mendengarnya (�_�) #np : ux - pulihkan
2428,badan kalau dimanjain malah lemas truz sakit tapi kalau kerja malah sehat
2429,kalah berarti ya tidur eh eh tidak-boleh menghindar  begitu dong wkwk ainundy: unfolow block hahahaha
2430,sudah hal biasa besok sekolah yah aduh melelahkan ( � ▵�)
2431,najisnajis kamu ae da saya sudah pernah buakakak hahaha jangan kasihan skali2 merasakan yang gede2 kaya kamu :p
2432,saya sudah dapat bukti'a liat ya besok semua kebusukan u akan w bongkar dasar tetanga munafik
2433,i'm at rumah duka heaven (jakarta)
2434,lah yang tadi andre hehanusa apan ka yang di favorit :o aduh tika sampai di favorit begitu
2435,hahaha sialan kamu kira tangan saya kotor ya :d ya sudah ke wa saja ya
2436,alhamdulilah terlewati dengan baik semoga barokah untuk semua pihak amin yra
2437,ciye yang mau launching ramai seru nih di cfd tosari mari merapat!… (at plaza uob sudirman) [pic] —
2438,selamat menjalankan ibadah sholat magrib ☺
2439,bisa jadi tempat curcol haha (y) peranan psikologi itu banyak ya : keren !
2440,padahal mungkin dari mereka itu kebanyakan sakit hatinya dari pada senengnya
2441,dear my best partner (b) hari ini jangan lowbet dulu ya nanti kita ganti batrey oke oke ya :
2442,ada di esia saya di bawah saya cas cari saja simpati saya
2443,rtnih hati2 banyak teman musuh dalam selimut
2444,bosan ! pengen beli makanan jauh sangat -_- capai
2445,anive and years me and my lovely taman wima asri kota bekasi
2446,keren si tapi lemotnya-_-
2447,wih penerus nih :d selamat de! buktin kalau anak ips juga bisa berprestasi :d
2448,masih lama y qoy sini dibantuin ngitung deh smp berapa hehehe mulai menghitung mundur hari hr-1 sisa hari :(
2449,wanita itu cantik sayangnya mereka tidak-suka diperlakukan dengan cantik dan lebih memilih kata-kata cantik yang ditujukan kepadanya #tsah
2450,nyipdah nih �a� � kurnia ama si nupus ahaha bm ayah saya saja sampah tahu balik sore :d
2451,selesai selesai johan ini angkat mama tidak-kuat jangan tidur dulu
2452,hari yang melelahkan but im so hapy :d
2453,#persijaselamanya #dilarangputarbalikecualipersib yang penting tidak-melarikan diri :p
2454,sacipa (‾✣‾ �) heuraz (�✣� ) aih sudah alay galak deui :p
2455,#cumajkt48 yang bikin semangat karena dengan lagunya buat hari yang saya lewati akan lebih ceria seperti yang telihat di wajah para membernya
2456,diam kamu pan mana rencanamu nihil tira iri coy haha iya samasama ;'
2457,wtf kiran hanya dari pagi mati lampu � �k tahunya dari mren ! terus sekarang msi disini ! pulang woi !
2458,buatlah sebuah perbedan menjadi menjadi ke indahan bukan menjadi pertengkaran (ym)
2459,tuhan kumohon jaga lidahku agar tak membicarakan hal2 yang dapat melukai hati orang lain #cst
2460,selamat pagi selamat kesiangan lagi! haduh parah kamu dex! talk to self -_- (at tomang raya) —
2461,oke k agnez
2462,bayar pakai cintamu juga tidak-apa-apa kok ;) haduh kaka tidak-ada uang receh ka bukan dia tapi aku yang peka
2463,cancer asmara: tingkah laku anda jangan sampai menimbulkan rasa cemburu bagi pasangan anda sebisa mungkin itu dihindari
2464,heran saya ama kamu ben senang bet orang lagi emosi _ wkwk
2465,waktu dituntut untuk terus-terusan positif thinking
2466,pedoman hidup di dunia :) – reading al-qur'an by unknown (at my rom at jalan pahlawan no rempoa) —
2467,m engak engak eh bisa jadi bisa tidak-lagi bertengkar kan pin _ rt sangking terharunya nan : )
2468,cinta akan lemah bila kita tidak-punya semangat untuk berkorban
2469,ya sudah sabar saja ya yolanku yang cantik;)
2470,macet ! gerbang tol cililitan -
2471,kuliah terakhir #alhamdulilah
2472,morsay{} cici aku sudah dapat pesenan cici nih ;) morning my litle sist : cie cici lagi jatuh cinta {}
2473,sepi sctv tower w/ others)
2474,masa sudah makan nasi ingin makan roti lagi astaga x_x makin susah lari nih ceritanya
2475,iye dut ahaha yeh memang benar kan yeh geblek - - (cont)
2476,aku selalu pintar ka :p pintar nih halcyon itu artinya tenang / damai mungkin kita tidak-boleh ribut masal
2477,oke bu putri kurusan 3/4kg lagi cakap deh fer- key mbak'e:p
2478,capai bangat hari ini sudah cukup deh ya jalan hujan dan jadin sepatu belok
2479,saya dirumah sakit bekasi
2480,setrikan banyak sekali tapi si gendut sudah suruh buru2 mandi juga belum (� )
2481,semuanya sakit - bagaimana bisa tidur kalau gini :-(
2482,smp kuota 20pcs bro yo ikut biar cepat produksi :-)
2483,tidung saja dulu yang deketan pangandaran jauh men _- ayo apa mau tidung dulu sius ab
2484,sumpek sumpekan engap engapan yang penting jaming bersama hahaha badan sampai mandi keringet!
2485,kalau mau bongin orang tuh cari ide yang bagus apa si yang cemerlang on sangat kamu semua trik kamu tuh saya sudah apal a wkwk
2486,kayaknya saya bawa rombongan nih ade saya mau ngajakin tmn2 sekolahnya-_-hayo va jangan mau kalah sama anak2 kelas 1smp
2487,hm semangat tidak-ya ha ha ha
2488,tidak-lucu sini saya males keluar muka berantakan belum di bersihin dari kemarin (✣� _✣�)
2489,haha tak la~ indah tak diet alea kenapa belum lagi diner
2490,omg-_- oke tidak-jadi takut x|
2491,jika dia cukup bodoh karena menyia-nyiakanmu kamu harus cukup pintar untuk melupakanya :)
2492,ckckck itu perbuatan yang tidak-baik 8l
2493,kenyang (with at ayam lepas) [pic] —
2494,rindu sastra indonesia juga ~
2495,baru berasa sekali gunanya hp nokia yang ada senternya dalam keadan mati listrik mirip gini
2496,hp panas amat yak kalah orang sakit wkwk
2497,hadeuh jam sgini baru slse mtg ama customer terjebak hujan deres plus macet :(… (w/ ghea at pulogadung) —
2498,alhamdulilah kenyang :d
2499,haha serius sudah ganti ama noah da ckck
2500,ngelive 10persen ampuh demi liat winxs ;) cantik sangat tidak-menyesal
2501,map blo menurut prediksi ahli geokimiabiofisika hari ini tidak-bisa berenang dulu dikarenakan teman kita sedang sibuk :d
2502,cewek cantik juga boleh cengeng dong haha cup2 ya ternyata kamu cengeng jugart ih begitu banget:( kan itu �
2503,libra karir: setiap profesional pasti ada turun naik dan tak selalu mulus jalanya
2504,lama amat
2505,basreng #omspiktanya cemilan fav kamu kalau lagi santai dirumah
2506,tidak-sabar :d
2507,bicara sama teman pas guru lagi jelasin di kelas kalau lagi tidak-sekolah apa yang di kangenin dari sekolah
2508,capai sekali #3kataja yang pas buat mengambarkan keadan kamu sat ini
2509,al (1y 6m) mupeng pengen ikut ngegym di kidzania tapi sayang belum cukup umur sabar al setiap orang… [pic] —
2510,itu bio hahaha sok tahu ah cie yganak yo trimakasih:) get well soon
2511,sudah selesai dari kapan tahu ini lama bet keluarnya-_-
2512,saya saya #acung selamat pagi hayo warga jateng siapa yang hari ini berniat golput
2513,macem kita saja kalau emosi suka marah kasar tidak-puguh tapi kalau lagi sendirinya suka mikirkan ! ! :p sama halnya cowok juga
2514,kurang-kurangin kadar tingkat kepedean dan kegeran biar tidak-gampang di phpin
2515,ya namanya juga cewek le tidak-ada abisnya yah namanya juga hidup lang haha selalu dramatisir kaya film saja yang
2516,pan si kamu jing ahaha bagaimana kamu orang pada jadi jalan wah parah pan si kamu jing no !
2517,demo minta keadilan dan kepastian itu tidak-salah yang pada demo itu pada tidak-di sekolahin kali yak!
2518,enelan ca ong nih - - panyakit siah dep bisa nyebapin struk kan itu hahahaha lucu ye saking lucunye jadi
2519,kita itu layak nya orang pacaran cuma waktu saja yang tidak-ada dipihak kita !
2520,ah mas yang benar saja mandin lucky mandin lucky carin saya kerjan kek !
2521,hahaha iya kasa ahahaha sabar yak pukpuk masih ka :( masih ada sita
2522,nyaman main spik jadi baik kan woles ajaseh
2523,saya baik kalau tuh orang baik sama saya ya saya welcome tapi kalau orang kaya sudah tidak-bisa saya baikin saya jeblosin penjara iya!
2524,setelah sekian lama on juga 4s dhean's house)
2525,menit tanpa macet ini jakarta-ku
2526,makanya nulis yang benar kecenglak ya jari kamu haha typo maksudnya singsetrt singet apa bahasa gaul baru
2527,exshit tidur tampan dulu yaw
2528,ini dimana min #sahabatbri ayo ke both di ya banyak hiburan dan hadiah
2529,lemparin veby pakai topo saja enak �j� main �  „​(� � ) huft (� �) sudah ah
2530,galak bel suka sangat sama karakter di masterchefindo sudah cantik sangat lagi semoga jadi juara amin:)
2531,mari sehat mesjid baitusalam bilymon)
2532,memang saya mau ama kamu sebenarnya mah memang aku jelek yang :p ngapa kamu mau haha
2533,oke kabar2in yah (�✣�)�`)�
2534,yah astra jauh sih ya 1jam sebelum masuk harus sudah brngkat haha
2535,itu after yang jaden smith bokapnya autumn destiny seru kayaknya
2536,maf belum bisa jadi yang terbaik :')
2537,hehe jelas
2538,kasih tisu segala pengen nangis atai cengeng sangat ginian saja jugan! fck
2539,hahah nohop tahu tugas nye bikin give sama pik pusing ih terus
2540,bonjour :) selamat pagi\o/☀ kirain baru jam ternyata eh ternyata sudah jam � ajah!
2541,a sukses sayang hatihati :
2542,minta no kamu cepat
2543,sudah cukup2 sudah cukup sampai di sini saja dari pada batin tersiksa lebih baik ku pergi
2544,jadi bayar pendaftaran dulu baru dapat kode akses biar bisa log in dad kurang paham
2545,makin lama yang datang india semua darimana mereka brasal :s (at —
2546,teman idiot guah pada ilang pada bubu keanya-_-
2547,retuit aku dan kamu adalah sebuah dialog hati yang menyusun kalimat rindu untuk menangalkan kepalsuan
2548,anjing-_- sialan kamu awas saja sudah tidak-selamet kamu :d haha
2549,oh minum obat say cepat sembuh ya :)
2550,makasih pak sby jalanya lancar hahaha [pic] —
2551,enga ko sayang
2552,boro2 masih ditahan mdah2n we selalu lancar asik bagi kali pak gajih pertama nya he
2553,smalem pas masang baner tahan emosi nampol orang tuh sayang doi sama keluarga nye
2554,dompet saya bukan tango yang berlapis gaya bat kamu kaya punya dompet berlapis lapis ckck solaria~ usap
2555,dan saya juga yakin kamu pasti akan nyarin saya hari saya tingal saja kamu kelabakan cari saya gimana saya pergi buat selama lamanya !
2556,buset sudah blao parah pan sudah siap kalah nanti kalau main lagiu
2557,ini panas lho masih mau ke kampus kamu dila iya dong orang sudah di smsin sama sayang masa tidak-ke kampus sih (9'�✣'� )9
2558,sakit dong hehehe kepala kaya dipukul pakai beton
2559,ngapa kamu ngomel hahart iye lah masa iya saya yang bayar rt biarin saya (cont)
2560,ia w besok wil tapi tidak-enak ikut ndoy saya malam ini kalau kamu besok malam kan ikut saja tar ketemu dsana kita
2561,kisah cinta semanis love in paris
2562,iya baby; uh adem dipeluk:$ bighug({}) maunya peluk:$ cium jangan
2563,ada yang kaya setiawan wkwkwkwkwkwkwk
2564,masukin kamera dulu lah biar tidak-ribet pas lari kalau nanti keos lagi
2565,animator pekerjan cocok leo: politikus sutradara produser bisnis woman manajer artis dokter
2566,haha oiya benar itu b nya yang sering dibuat mobil2an yah haha
2567,macet padat merayap
2568,i'm at puri indah mal w/
2569,enak klepon legi tur gurih apa bagusnya siwon mending kliwon temenya sibuta dari saya hantu
2570,oke makasih yah teh :)
2571,semangat :) kuncinya satu deh semangat sabar yakin ! nungupengumuman
2572,apa atuh jupe mh cuma tkg usik bhagia orang memang yakin sama kamu peh :( seli gboleh begitu
2573,yuhu kesal oug mugo2 wonge kroso teges ( �'� '� )� maaf (cont)
2574,kemarin beb br saja amandel saya parah bet sudah sakit aph beb saya juga nih mules2 beb ah kapan kamu balas be
2575,kesambet dia keknya-_- sudah aku omelin naik motor kaya kesetanan
2576,new italian resto keren sangat kpn2 bawa bebeb ah kesinih � (with yunitha and delvia at balboni ristorante) [pic] —
2577,nah! lahir pada tangal & 17: optimis mempunyai cita-cita yang tingi dan pandai dalam berbahasa
2578,single hapy (y) jomblo bahagia atau pacaran ngenes #j |
2579,lah memang kamu yang mutusin ngaca dong haha saya juga ngapain ngarepin kamu saya sudah puas sama gairah haha jangan pede dong hahahahaha
2580,galau galayau iyuwh najong galau akaka enak saja lagunya :')rt (cont)
2581,mana ngil hahaha alah tidak-naik saja kamu itu sudah pindah utama saja kamu buhbuh tengil haha naik dong naik
2582,to pakai up for the time i've ben cheating on ♫ cary on by fun (at macet mengular ~) —
2583,mengkilat t-n-g-k-i-m-e-l-a #susunkata bersih
2584,i'm at rumah sakit husada (jakarta pusat dki jakarta) w/ others
2585,selesai sudah hari yang melelahkan :')
2586,boros pakai paket-_-
2587,mampir lagi :d puri indah mal w/ others)
2588,balikin kmana mas :p saya yum balikin cepat ye kesasar sms dari mkios
2589,pacaran mah begitu sebisa mungkin saling membantu disat pasanganya membutuhkan tidak-merasa keberatan karena dilakukan dengan tulus :)
2590,kenapa jadi saya �_� oh jadi saya mau disusui nih oke di tungu :p disusui kali menyusui
2591,semangat buat kuliah dalam kelas sedang mengalami penurunan drastis bahaya bahaya bahaya
2592,sykur at rt baik a ! a bagaimana kmha kabar na ea a :d
2593,sudah deh dek nanti membicarakan susu lagi nih - - e mg cantik bejat tuh gimna lah kamu kan demenya yang bejat
2594,tengah malam terpingkal-pingkal mengingat kejadian super konyol seumur hidup astaga astaga!
2595,hapy birthday jaex < -p semoga cepat naik pelaminan! :d
2596,pre order monster university varsity idr 0/pcs harga polos lebih murah :)
2597,demi itu ganteng ileknya >< sudah ganteng dipangil jelek lagi
2598,semut bodoh ngapain kamu berenang d kopi gu
2599,alhamdulilah lulus! tapi tidak-seberuntung dan se ajaib pas smp wakakakak ☺�
2600,ihiw woles itu sudah saya bilang kalau yang ini serius kalau sky pengen menginap dihati kamu #ea�
2601,selamat pagi yang sering kode tapi tidak-pernah peka #alus
2602,sevel bintaro ramai !
2603,solehah! cewek tidak-macem2 solehah setia patut diseriusin tuch;)
2604,doi nang ! mau dengar sekedeng heula suara nya tapi � �k  telepon sibuk x doi dirumah nang nunguin si dia
2605,hei! ikutan tidak-di yuk jangan lupa folow sponsornya juga berhadiah font cantik
2606,dingin sangat d pgi ini ih
2607,daerah mana di kebun bos w banyak samping pabrik buat obt sariawan ya rt dimana kawan serius nih
2608,sumpah kenapa cepat sangat naiknya berat badanku :(
2609,makaci sayang hari ini sabar sekali nunguin aku… (w/ panji at day's rom (vila pamulang cf no 12) —
2610,masih jomblo juga kaya mingu lalu
2611,sudah tidak-normal suasana mirip gini :( udahin saja semuanya !
2612,sudah benar terasa kalau kereta itu rumah kedua setiap hari pagi sama malam tidurnya itu dikereta wkwkwk
2613,lagi aku coba kirim kemail tatu foto2nya tapi agak lama nih
2614,wkwkwkw dideket kartika syg: jangan marah elah jelek sangat kamu ngambek:
2615,masih penasaran hari ini ada yang berpesan lebih baik jangan
2616,ni lagi maliq benar judulnya sriwedari
2617,mbak dhea sama mas ezi pasti marah nih sama saya disms tidak-ada yang dibls-_-
2618,manusia itu banyak mau nya dan tidak-pernah merasa puas
2619,dengan na hu usir mg naso adg do haha di x malang nadiusir hodo ra ″ haha kuliah didia ho kale
2620,ohaha jauh amat kaka :d di mangarai
2621,sangat2 bahaya bukanya kamu kepalembang ya tidak-huahaha ketawajahat sapiharyani maygat maygat
2622,sabar do lagi puasa -'
2623,lebay kamu bos mirip tidak-pernah dengar suara ferari enzo saya saja lamborgini biji suara nya sama kaya ninja250 10biji
2624,semangat ko uknya kan disemangatin;) roldepan
2625,bundo jahad masa sutan yang masih terjebak di dunia lain ditunguin kena suspen lagi eh tapi benar juga si biar adem begitu tl
2626,iya sayang sama2 ♡ makasih kaka:3 selamat adik resmi jadi
2627,yakale iya ajadah nah begitu dong haha baik ndoroh
2628,lebih keren suara samy / afgan / vidi aldiano samy
2629,sampai kost tidak-berani liat timbangan nyadar diri ajasih dari semalam sudah makan tidak-karuan :'
2630,cepat sembuh!� � yang batuk tambah flu teman saya mungkin hampir ada termasuk saya penyakit yang lagi marak
2631,memang si bincang2 yak :d haha ayo saja deh saya ngayap kemana kita tapi nanti saja pas lburan hoho
2632,main internetan pakai hp ini boros sangat
2633,gatau ini perasan apa cemburu mungkin
2634,sabar �j� semua itu harus � pengorbanan nanti juga hasil'y bakal ke petik
2635,benar ya tanggal pakai loh haha boleh itu paling saya suka haha mutiaras: baju renang saja sekalian -_-
2636,baca noh walau tersedia di iphone dan android bm pada blackbery tetap yang terbaik
2637,sahabat super -> jam begitu cepat berlalu sepertinya�
2638,lama2 lau kaya bocah kurang idep dagh'
2639,kalau saya berharap di gret men( ) lagi ngetest yan ada yang respon nga-_-wkwkrt dendean: mendy bisa kesepian
2640,aciye pakai rahasia2 segala wkwk :p kreatif mas keren :) rahasia (� �)-c<�_�) i avanya romantis am
2641,wkwkwk beda jauh -_- wkwk mirip seperti kamu tuh
2642,ya mungkin may itu hari terakhir ya _
2643,yah kak sabar ya :) sebelum janur kuning melengkung tidak-papa lah :d suka ama dia tapi sayang dia ada yang punya :d
2644,kelakuan seh mas ob paling stres
2645,kamunya alay sih jadi di putusin untung aku kasihan sama kamu punya pacar ko alay sih prihatin loh
2646,iyak yang kaya di halimun ya hahaha rokok jagung saja boleh :d blast yah
2647,hahaha sabar kak wkwk
2648,mantap ini
2649,boleh bicara kasar tidak-boleh ya anjing!
2650,kan sudah eles pasti bisa saya galau :'( semangke broh ah parah :( dan tahun
2651,salahgaul di obok obok hatiku di obok banyak cintanya kecil kecil pada mabok 2x
2652,wkwkwkw sabar jon oradelipdelip _
2653,� � masa sih pak makasih bapak dosenrt cantik fotonya � �
2654,lagi pengen koleksi baju mf indonesia keren abis jos :)
2655,dasar stres marah2 tidak-jelas periksa sono siapa positif gila!
2656,roman2 nya mau sakit nih #huft (at suhu romz) —
2657,malam juga vivi ☺ selamat malam
2658,yang sopan bersih rapi dan tidak-ramai motifnya re: baju buat ibadah
2659,miyis biarin saja ah hehe kan takut benar saya palak wkwk saya sudah dirumah
2660,makan siang bareng di sarinah berasa jadi orang kaya haha
2661,jangan marah yang : iya maf yang :( hem maf :( adit
2662,kak titip oleh2 ya iya makasih :) penuh nih perut ~
2663,amin selamat jum'atan pria-pria tampan nan beriman do'akan wanitamu semoga selalu dalam lindungan alah swt amin
2664,bkp: kakak ama adik sama saja tukang bohong |g; ade bukan tukang bong yah tapi kang kipak | bkp ; kalau ngebohong jangan sama ayah |g ; -_-
2665,akhirnya ketemu juga kgb untung dapat tempat test yang masih di bekasi haha
2666,cantik :-)
2667,jadi ingat masa muda :d ♫ in due time by kilswitch engage —
2668,hawanya dingin sekali kecilin dong ac nya (� �`� )
2669,semangat yah dedek performnya :
2670,amin ya rab semoga alah mengabulkan niat baik kamu : kalau itu ingin aku mbu :( cuma
2671,haha jan membicarakan disini ah bel ada yang nge-stalk tidak-segama yakin :) kalau aku sudah temu nich
2672,awali hari ini dengan rasa syukur dan lakukanlah yang terbaik lebih dari hari kemarin :)#shalawatpagi
2673,ajarin donk :d oprek ktouch lotus walah dalah gampang sekali
2674,nilai saya dong diatas lu:d bahasa ingris dan itu hasil sendiri banga banget! tapi tidak-puas :(
2675,benar ya jangan ningal saya tugas kelompok bijimana
2676,cari gantungan kunci angka itutuh susah sekali elah- -
2677,ternyata lagu if tomorow never comes itu memang sedih sekali ya
2678,sabar ka semuanya butuh perjuangan sudah naik ojek pun :( jakarta oh jakarta
2679,anda butuh dana segar sarua jeung aing!
2680,cha- - maf:(rt kalau kamu tidak-mau ribut ama cowok kamu ya tidak-usah kepoin saya ribet kamu jadi perempuan!
2681,badan saya sakit semua :'(
2682,dih beloman mandi najis dan mau mandi tapi mager sangat
2683,adanya yang im3 _ kamu tidak-nyimpen nomr saya parah coba ku walah ya dm in nomer elu bun kirim
2684,istirahat \(•�o`•)/ perumahan harapan baru) [pic]:
2685,bisa by bisa tapi nanti yak operatornya lagi sibuk :d dm'in pw nya by hehe iya masa kaya folowers asli wkwk :p tapi kalau tidak-bis
2686,marisa haque ikang fawzi: sambal cocol salah satu menu untuk lunch keluarga telah siap kusajikan :-) bon a petite
2687,mana foto kebun teh nya mana foto pas teawalk nihil iya tidak-�
2688,menantu ideal itu anak kai
2689,berasa tidak-adil sangat dunia ini
2690,ade w stres bakso w ditaburin bon cabe buanyak sangat !
2691,tidak-ada teman gowes kamu mah tanya saja tapi tidak-beli :p jauh gjd wk sapril_dc: di tebet jakarta selatan
2692,secepat itukah kamu mengambil keputusan :( putus kuy udahlah tidak-ad lagikan! peka sangat si kamu ems :3 r
2693,orang keren selalu sudah bangun jam segini
2694,haha enga sudah ada yang bersedia jemput guys benar penerbangan jam mau saya jemput dibandara tidak-wkwk
2695,sudah ni lagi makan belalabo kan aku dikampus lagi pengarahan kak eh kak kok belum berangkat kost sepi yah
2696,makin malam makin ramai gan disini
2697,saya tidak-di salon orangnya yang datang ke rumah cepat sangat ver rambut sama pakai up jam keren kamu
2698,ya terusz gimana udach kelaman di ingris jadi gicu dech ahahaha tidak-mandi juga sudah wangi
2699,sini kecinere wan makan gratis deh hehe kirim-kirimlah selamat makan siang
2700,cuaca mendukung untuk tidur kembali huft tapi apa daya harus dines siang di wekend ini -_-
2701,tol pondok pinang arah ke pasar rebo padat merayap ~
