test_ID,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
6918,dalam mimpi dan dalam cinta tidak ditemukan kemustahilan,"0 ",0,7,56,0
6919,dug deg deg kan lagi tidak bisa dibuka emotxdatar  enga berani buka deg dega kan takut ekazulkiah,"0 ",0,15,88,0
6920,susah jelasinye intinya apa tom kepo nich,"0 ",0,7,41,0
6921,oh iya bagus deh kalau begitu  emotxsenyum  tahu tidak abang lagi mengerjakan tugas bari nongeng  emotxtawa    d,"0 ",0,19,95,0
6922,amin  ï ½ o  o tuhan angunkanlah aku dalam menghadapi masalah dan kesulitan dan dalam menghadapi fitnah amin,"0 ",0,19,108,0
6923,urutan nama apalah artinya sih bheo   saya terakhir   namaku pertama   ,"0 ",0,15,71,0
6924,lah kok ambon pay bespren kamu tuh  emotxtawa  baik baik ketemu ambon ya ky  emotxtawa rt rifkyaudrey  congrats buat adek2 unyu yang keterima,"0 ",0,23,127,0
6925,semua akan menjadi indah pada waktu nya   ,"0 ",0,9,42,0
6926,pusing enek lengkap ,"0 ",1,4,20,0
6927, username    bapak presiden yang terhormat mohon bantuan jalan kami di kota pasuruandan kabupaten pasuruan rusak parah mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan jawa timur rakyat tersiksa dengan jalan yang rusak,"2 ",0,40,258,0
6928,apalah arti cinta sesunguhnya kalau tanpa kamu ,"0 ",0,7,47,0
6929, emotxtawa h poke normal people laugh   emotxtawa  cute smile me laughing   emotxtawa  claps hands like retarded seal,"0 ",0,18,104,0
6930,sabar ya rir     peringkat noh makan sudah jadi saya berapa rir,"0 ",0,14,63,0
6931,tapi kok masih bau  emotxejek  sudah dong emotxsenyum  hai raper apakah sudah mandi hai twibies â    ï ½â ½   ,"0 ",0,28,91,0
6932, username  iphone 7 plus  tiba tiba restart sendiri  trus kadang kadang bootloop ga masuk ke system   dimatikan agak lama  baru kadang bisa masuk system kenapa bruh,"1 ",0,33,165,0
6933,sinta merasa senang setelah tono mencium _ diri nya,"0 ",0,9,51,0
6934,character developmentnya sih gua paling suka walaupun emg filmnya pertamanya rada apa sih dan ostnya     bagus    semua    gapaham   ,"0 ",13,31,133,0
6935,bukan stmik stikes nya salah  emotxtawa ,"0 ",0,6,33,0
6936,selamat hore aku lulus duluan ya kak _ yok brenang dulu kak _,"0 ",0,13,61,0
6937,ah egi nih tidak ah berondong nih aku pinjemin mantan saja ya  emotxtawa  lah kamu mah pada enak punya pacar nah ogut,"0 ",0,21,110,0
6938,a kalau lagi mirip gini rasanya ingin sekali meluk ayah yang jauh disana     emotxsedih   ,"0 ",0,20,80,0
6939,cantik ya cewek itu hm tapi gatau deh sifat sikap dan hatinya cantik juga apa enga ,"0 ",0,16,83,0
6940,saya salut dengan indonesia banyak pemain muda yang tidak mudah dihadapi  li yongbo,"0 ",0,12,83,0
6941,sungguh  username  adalah rahmat bagi seluruh umat jangan dikotori dengan tindakan fanatik berlebih tunjukan bahwa kita adalah pembawa kedamaian di muka bumi mie sedapmu adalah untukmu  dan indomie ku adalah untukku  url ,"5 ",0,41,225,0
6942,bawang beureum  emotxsenyum  bawang bodas  emotxkedip  sengklek nama   anang nama panjang   anak bawang  singkatansengklek,"0 ",0,19,101,0
6943,lebih baik punya teman tapi setia daripada punya teman tapi cuma datang  cont ,"0 ",0,15,78,0
6944,nona tidak perlu takut  toh ini hanya gerimis kan  sudah ku siapkan rumah untuk berteduh barangkali nanti berubah menjadi hujan angin  ceritakemarinsore  spoiler,"2 ",0,28,162,0
6945,oke lah sip,"0 ",0,3,11,0
6946,cukup tahu barusan nimbang dan saya turun 3kg  emotxdatar ,"0 ",0,9,49,0
6947,baru digituin sudah senang lagi kan pongpong kirain salah masang emotxdatar  engak sih benar  emotxejek ,"0 ",0,15,86,0
6948,guru psikopat belum saja doi dibuly kaya jagis  emotxdatar ,"0 ",0,9,50,0
6949, emotxtawa  map rina jangan â ¹ harus kuat    ï ½â   ï ½  9 â ¹ bukan mba sarah tapi papah hah  papasyahid,"0 ",0,29,99,0
6950, username  iya mau september udah ajuin ke atasan jadi agustus aku gaperlu cuti pas pulang kerumah ketemu kamu yang kangennya udah tingkat dewa sediain kamar jangan bosan tidur berdua,"9 ",0,40,195,0
6951,pantas baru bangun jam segini nikmatnya kalau libur bangun jam segini cuaca mendukung lagi â    at ario s crib  â  ,"0 ",0,26,115,0
6952,terkadangkalo ada yg lapor ke pihak berwajib jawabnya   alah cm dipegang  alah kamu nikmatin kan  alah cuma dipanggil  salah siapa pakai baju sexy   please  kita punya hak atas diri dan tubuh kita  emang kalo situ ngaceng gara2 liat kita pake baju sexy itu salah kita  ,"1 ",0,54,271,0
6953,  â       saya sayang sama kamu karena kamu bisa ngebuat saya nyamanâ  ,"0 ",0,20,71,0
6954,ya kali saja ada yang merasa begitu bukan nuduh sih knph kamu updet kaya gth helenfyan gatau saya juga  emotxtawa ,"0 ",0,20,108,0
6955,kangen uï ½ ï ½aï ½ ï ½ lama tidak kumpul am temen_temen skul,"0 ",0,11,61,0
6956,hey kamu semangat ade cantik  9 ï ½â   ï ½  9 sebal harus ulang dari nol  emotxdatar ,"0 ",0,21,76,0
6957,besok pertama masuk kerja  d semangat,"0 ",0,7,37,0
6958,lagi senang tertawa si own  emotxejek  ï ½  emotxtawa x  emotxtawa  kena yh kacian  emotxejek  rynism_jaktim  ï ½ ï ½ ï ½ tertawa,"0 ",0,23,101,0
6959,kemudian browsing dan ada nemu modus penipuan oleh orang yg mengaku bernama indra gunawan dari calcenter gojek namanya sama suaranya sama wonipu kok namanya gak ganti,"7 ",0,32,177,0
6960,bagaimana nih ketua kapan mau ayo lagi wkakrt paling penting sih itu ca  emotxtawa  yoi kapan nih tanya ketua deh,"0 ",0,20,108,0
6961,terimakasih adik cantik  emotxsenyum  cantik _ ï ½ ext testava,"0 ",0,12,51,0
6962,mohon  username  segera perintahkan menkes utk menambah ruangan khusus  sakit jiwa  pd stiap rmh sakit sbab  tdk menutup kemungkinan usai pilpres  stiap rumah sakit akan dibanjiri pasien sakit jiwa saat ini aja semua pd stres,"4-4 ",0,44,229,4
6963,teman teman yang baik hati bagi kopi donk sakau neh,"0 ",0,9,51,0
6964,selamat malam sanin d halo pagi  d,"0 ",0,9,34,0
6965,susah signal apa gimana ini  emotxdatar ,"0 ",0,6,31,0
6966,et emak saya kebangetan gaul main belum pulang dari pagi kompak rif kamu begitu dong sama emak kamu makanya,"0 ",0,19,107,0
6967, emotxtawa  ikutan terbahak bahak terbahak bahak wkakakak anjas ava keren sekali itu kacamatanya,"0 ",0,11,91,0
6968,memang lapangan bisbol min ini kan kandang tim favorit club basebal saya  emotxsenyum ,"0 ",0,14,75,0
6969, username  udh ngikutin mereka dri mreka debut  sayang banget sama mereka kyak sayang ortu ke anak2 nya n mrpakan kasih syang yg trbesar n gk ada yg nandingin,"1 ",0,32,159,0
6970,sialan tuh orang narik2 baju saya dia tidak tahu itu baju baru melar deh  emotxsedih ,"0 ",0,15,75,0
6971,oke mimin  emotxcinta  tidak sekolah min you to ya   ï ½ ï ½ ï ½î   just_bismaniacs hv a nice day mimin emotxcinta ,"0 ",2,25,95,0
6972,siapa sih yang tidak ngiler lihat duit umat yang melimpah dan mudah menumpuknya   kecuali orang yang kuat imannya    metro tempo co amp 1095365 ketua baznas sebut bazis dki ilegal sandiaga uno beri penjelasan __twitter_impression true,"2 ",0,23,234,0
6973,_ mustahil,"0 ",0,2,10,0
6974,serius tidak lulus bong bangat,"0 ",0,4,30,0
6975,kalo konteks suka itu masih bisa pake alesan kayak ya gue suka dia karena dia ganteng tapi kalo dalam konteks sayang  gaperlu pake alesan lg apapun yang  username  lakuin itulah yg ngebuat kita jatuh cinta sama mereka tanpa alasan setitik pun,"0 ",0,45,243,0
6976,itu namanya fitnah mbak  g ada bukti ko fitnah org lain korupsi ingat mbk dunia ini berlaku sistem tabur tuai  mgkin anda menutupi keburukan anda dg memfitnah org lain saya tau smua kok korupsi n pekerjaan terselubung anda,"3 ",0,40,228,0
6977,wawancara sudah optimis nih insyalah tadu ketemu teman baru banyak deh seruhuh,"0 ",0,12,78,0
6978,selut  jamblo jomblo palembang malam ini bahagia xd,"0 ",1,9,51,0
6979,kalo pasangan lagi sakit  rewel  atau bad mood kasi dia perhatian   kasih sayang yang lebih meskipun memang kalo di kondisi seperti itu dia cenderung nyebelin   bikin mumet dimaklumin aja karena justru di kondisi kaya gitu dia butuh banget cinta  perhatian   kesabaran lo,"3 ",0,53,278,0
6980,enakan yang di gantung2 nikmat,"0 ",0,5,30,0
6981,gila bau sekali sepertinya,"0 ",0,4,26,0
6982,bang bing bung nyok kita tabung  at bank mandiri krakatau stel  â  ,"0 ",0,16,67,0
6983,puas tidur    ,"0 ",0,4,14,0
6984,gombal  kalau cinta adalah pertanyan mungkin jawabanya adalah aku   kamu  emotxsenyum ,"0 ",1,14,75,0
6985,nah ngapa sudah  emotxtawa  ibs teman lama juga kak emotxejek ,"0 ",0,11,46,0
6986, username  mulai ada benihbenih cinta pas mereka ngomong pake bahasa indo mulai dari itu jadi suka dan nungguin mereka cb jadi ahgase pas never ever dan ngerasa telat bgt sih ga ngestan bobrok7 ini  emotxtawa  nnton variety shownya makin tau bobroknya ya mak,"1 ",0,46,253,0
6987,pas by panti asuhan al ikhwaniyah ,"0 ",0,7,34,0
6988,cinta itu soal perasan bukan soal nafsu atau karena dorongan cuma pengen punya â  statusï ½,"0 ",0,17,91,0
6989,memang begitu yah ki     namanya juga orang sayang suka aneh   tadi minta putus giliran saya sudah bilang oke,"0 ",0,20,109,0
6990, emotxtawa  xd kamu mau adik tidak     oke  ,"0 ",0,10,37,0
6991,tidak usah sok alim deh   saya tahu di balik kealiman kamu tersimpan kemunafikan  ï ½,"0 ",2,15,85,0
6992,untuk pengalaman  kemarin hari jiwa dan raga sedang tak seirama  rungsing pada awalnya curhat dengan kawan dan akhirnya saya berkontlemplasi sendiri hasilnya  ternyata allah itu baik banget ya  ngasih kepercayaan kpd sy mengatasi persoalan hidup yang sebegitu kompleksnya,"5 ",0,45,276,0
6993,macet sangad  emotxsedih  akibat kecelakan tanki di tol dalkot imbas macet dimana2  via,"0 ",0,15,77,0
6994,waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat banyaknya teman yang sudah berkeluarga  mereka lah yang masih menemani hari2 libur ku untuk mengabiskan sisa waktu di rumah  honorindonesia  honor7s,"6 ",0,45,276,0
6995,kosong kopong sepi sunyi hanya suara jangkrik yang terdengar ,"0 ",1,10,61,0
6996,capai lama lama ngobat terus,"0 ",0,5,28,0
6997, emotxtawa  suek ya sudah tanya si gendut dulu deh,"0 ",0,9,45,0
6998,bedak luntur nich lama bet sich kapan nari nya  emotxsedih ,"0 ",0,11,49,0
6999,yah okok  emotxtawa  tngal tua cuy cuma m cuci mata ini  emotxejek  odoh ba borong eh titip solop jo  d,"0 ",0,22,87,0
7000,besok sekolah nih     semoga saja kelas ramai biar tidak eteb bisa gokilgokilan  emotxkedip ,"0 ",0,15,82,0
7001,punya nomer a ican yang simpati gaq,"0 ",0,7,35,0
7002,nanti ada yang marah gax,"0 ",0,5,24,0
7003,ayo tapi brangkatnya bagaimana mingu ayu saya penasaran abiz ni,"0 ",0,10,63,0
7004,lebih nyaman seperti ini tidak mau ada yang masuk dikehidupan saya dulu,"0 ",0,11,71,0
7005,lama tahu,"0 ",0,2,9,0
7006,najong sibuk ngapain kamu,"0 ",0,4,25,0
7007,cha mau ikut jadi alay ternyta tidak ilng hobinya nanda hihi  pis jiah mulai alay,"0 ",0,15,81,0
7008,cie jadi flashback deh lah ngapa jadi kesitu kaya kamu ngarepin dani begitu deh,"0 ",0,14,79,0
7009, emotxtawa  sabar ya cowok jadi jadian gataunya  emotxejek  tahu dari foto2 di tl nya ka emotxdatar  ya ampun tomboy bgt emotxdatar   emotxtawa  ampe,"0 ",0,22,109,0
7010, remajaindonesia digit terakhir nomer hapemu,"0 ",0,6,44,0
7011,semalem tuh gua nonton filmnya kim tae he  jung wodi jaktv  filmnya bagus ahtapi sayang gua ketiduran lagi malah tidur pake kacamata,"6 ",0,26,140,0
7012,senja damai ditemani gending jawa  emotxcinta ,"0 ",0,7,36,0
7013, emotxtawa ya season kapan d salah nov10 y shock ngewa sendpic nov12  nyambung season,"0 ",1,14,78,0
7014,cantik iya cantik,"0 ",0,3,17,0
7015, emotxtawa  sama dea makasih juga baksonya makasih ainun sudah anterin sampai basah kuyup dan telat les     ï ½ ï ½ ï ½ ,"0 ",0,24,115,0
7016,cie oke selamat jalan yo,"0 ",0,5,24,0
7017,mantap gaswil,"0 ",0,2,13,0
7018,oke done aku bawa tas kamu  ,"0 ",0,7,28,0
7019,selamat ya sudah malam minguan sama java  o,"0 ",0,9,43,0
7020,pecat aja ngga mengemis pada pemerintah berhenti jd munafik,"3 ",0,12,62,0
7021,nah  bi folback aku dong     kebahagian itu sederhana berkumpul bersama keluarga,"0 ",1,16,80,0
7022,au ah mirip drama saja     kalau keterusankan bahaya loh,"0 ",0,11,56,0
7023,agervan sayang  jangan lupa buat senyum yah  biar kamu tambah ganteng terus makin buat aku jatuh cinta e emotxtawa ,"3 ",2,21,110,0
7024,oh iya ya semua juga seperti ada satnya orang kya saya ingin jajanan anak kecil,"0 ",0,14,79,0
7025,sedap juga berwisata ketinggian di jakarta bisa lihat dg jelas betapa berpolusinya kota ini   jakarta  indonesia  url ,"5 ",0,22,123,0
7026,iya sih masih rumor emotxdatar  tapi kalau mau juara bpl downing jangan dijual benar tidak mba j masih rumor kan  emotxsenyum ,"0 ",0,20,106,0
7027,salah muter saja nongol2 di tanag abang da ingin bunuh diri rasanya  argh  ini jlan kakiâ    at tanah abang  â  ,"0 ",2,28,112,0
7028,lagi ngetrend apa ya untung ya tidak punya pacar ups,"0 ",0,9,52,0
7029,batuk pilek lagi parah sangat ini mana besok masuk emotxtangis ,"0 ",0,12,53,0
7030,ya sudah kalau sudah sehat,"0 ",0,5,26,0
7031,bakar diri gi sepi,"0 ",0,4,18,0
7032,itu pulau buatan mumpung baru jadi pulaunya belom apartemennya ya di cancel lah  nantinya untuk kepentingan rakyat dki nah kalau tempat sampah di cancel enaknya buat apa  masa buat melihara kecebong,"6 ",0,34,200,1
7033,sepi bangetï ½  at â  ,"0 ",0,7,22,0
7034,sabar saja deh,"0 ",0,3,14,0
7035,pekerjan ini penuh tantangan tapi kesempatanya sangat besar,"0 ",0,8,59,0
7036,yah malam tenang saja pasti kok  emotxejek   eh afganismefamily  emotxtawa  oke min jangan sampai jpb an akh  emotxtangis ,"0 ",0,21,96,0
7037,wih dibilang cantik sama aku ngefly loh sampai jumpa,"0 ",0,9,52,0
7038,keur galau dhir si itu marah wae  emotxtawa ,"0 ",0,8,39,0
7039,ya kan jangan kali aja menambah pengetahuan kamu gak ada hubungannya dengan ketakutan aku apa yang ditakuti   gw bukan seorang penakut camkan itu,"5 ",0,27,148,0
7040,oke bentar,"0 ",0,2,10,0
7041,aku akan tetap selalu menjaga hubungan ini dan akan mencintaimu dengan cara yang sempurna  eg,"0 ",0,16,93,0
7042,kesenangan kekayan bahkan ilmu tidak mampu memahami arti cinta yang sebenarnya tapi hanya waktu yang bisa memahami arti cinta,"0 ",0,18,125,0
7043,kamu yang gaya u gaya anak jakarta ni  emotxtangis  ke jakarta sini pan smd banjer siap berasa suram  emotxtawa ,"0 ",0,19,96,0
7044,indosat kok sinyal nya ilang2an terus    ,"0 ",0,9,41,0
7045,tanya om gogle saja sret tulis penasaran sama judul lagunya uje aku bisa nangis karena lagu itu,"0 ",0,17,95,0
7046,akumencintamu karena aku dari awal yakin aku dapat menjadi apa yang kau butuhkan dan apa yang kau selama ini cari,"3 ",0,21,114,0
7047,lelah sekali,"0 ",0,2,12,0
7048,emuach  ï ½ ï ½ ï ½â  ï ½    emotxkedip   â   saya bahagia bisa bersama dan bertahan selama ini sama kamu  emotxsenyum â  ,"0 ",0,30,101,0
7049, emotxtawa  ia nce d  emotxtawa  sip oke ence d  emotxtawa  d sama sama biw makasih,"0 ",0,18,62,0
7050,hihi baik deh muah  ,"0 ",0,5,20,0
7051,nah tak perlu berpura pura cinta sayang kalau kamu tak pernah merasakan rindu,"0 ",0,13,77,0
7052,i m fine kok  d sakit kamu ke dokter cuy kemane lagi kamu sampai rumah mandi,"0 ",0,17,76,0
7053,sebungkus kurang tapi ini temu di laci  at city directory online   pic  â  ,"0 ",0,19,75,0
7054, emotxtawa  gatau fenomenal apanya tahu  emotxtawa   emotxtawa  yomans biar fenomenal zahraclaristas ,"0 ",0,12,80,0
7055,fast and farious b    at xi kramat jati indah plaza  â  ,"0 ",0,16,56,0
7056,lah memang badai oh pantas ada angin topan disini emotxejek   emotxtawa  yah padahal da,"0 ",0,15,71,0
7057,woy lu ikuti imbauan agar jgn panggil kami  jokower dgn sebutan  cebong   nurut dong ok tapi kalo panggil cebong di kolam dgn sebutan  anakkodok dilarang gak  gak lah  cebong asli gak bakal kesinggung baiklah klo gitu  dok nah gitu dong  eh  dok apa  kampret lu ,"14 ",2,58,266,0
7058,tunjukan yang terbaik ya rab o emotxsenyum ,"0 ",0,8,32,0
7059,bpip itu   badan pembeking instruksi presiden gak perlu ada bpip sebagai pembina apakah orang2 di bpip itu sdh super pancasilais  kita tau semua apa yg di ucapkan dari mereka  dari ketuanya dan anggota2nya sdh pancasila kah   mendingan uangnya utk mengefektifkan guru2 di sekolah,"20 ",0,47,280,3
7060,nunguin itu tidak enak,"0 ",0,3,22,0
7061,siapa dulu temenyab   naikinkerahrt mutia mulia syekali hatimu nak   â    emotxtawa ,"0 ",0,16,77,0
7062,semangat  pangeran aku juga sudah diambil orang tapi aku tapi bahagia yey  â   â   â    ,"0 ",1,26,88,0
7063,   sekarang mah aplikasi chating sudah kaya jomblo saja ya banyak bertebaran bikin pusing ï ½,"0 ",0,16,93,0
7064,swet nya kalian   iya sayang amin emotxsenyum  sabar2 juga sama kelakuan aku ya makasih  emotxsenyum  i love you dol     ,"0 ",0,25,99,0
7065,sejak wahyu pergi galuh lupa gimana caranya untuk tersenyum cung   ,"0 ",0,12,67,0
7066,aku bahagia  kan ada riana dea vivi kocek giry syahril irham regi elok rahma rexy      emotxsenyum ,"0 ",0,22,89,0
7067,nanti dia marah loh disuruh pakai bikini,"0 ",0,7,40,0
7068,fokus   lanjut bm ah aku sayang kamu ich liebe dich  ,"0 ",0,13,53,0
7069, emotxtawa  sinetron monyet cantik lucu juga junior liemnya cutedeh,"0 ",0,9,62,0
7070, mentionke teman kamu yang suka nyiumin bau kentut  via ,"0 ",0,12,56,0
7071,i m at pekan raya jakarta  prj   jakarta pusat dki jakarta  w  others,"0 ",0,17,69,0
7072,ne me fais pas atendre plus longtemps parce que je veux que vous  ,"0 ",0,14,66,0
7073,grace cantik sekali aduhâ  ,"0 ",0,6,27,0
7074,macet hadoh bagaimana mau sampai jam nh,"0 ",0,7,39,0
7075,adeknya juno yang pakai hijab sudah cantik kece modis beuh hijab lagi,"0 ",0,12,69,0
7076,hi orang itu ada anakcobecobe yang cetar kendari ayo kekendari nonton road race chaca cantik jadi,"0 ",0,16,97,0
7077,susah di baca,"0 ",0,3,13,0
7078,macet cetar membahenol jalan bintaro raya ,"0 ",0,7,42,0
7079,hapy sunday   at hkbp kebayoran lama   praja ,"0 ",1,11,45,0
7080,dear someone aku janji aku akan menghapus kesedihan dalam hatimu seberat apapun itu  ,"0 ",0,14,85,0
7081,pian sayang ulun kada   bila sayang bawa akan ulun makanan nyaman k jakarta mengidam handak makanan yang nyaman ï ½ kumat  with dwiky ,"0 ",1,25,134,0
7082,yallah yaallah w mau scrolling ig aja ngelag  kea buka pake internet explorer aja dah ah kok gue akhir2 ini banyak merasakan ketidakstabilan sistem ig yah ntut amat ngomong apaan gue,"2 ",0,36,192,0
7083,padat  at kyai maja  â  ,"0 ",0,9,24,0
7084,mantebnih acaranya pak  jokowi dan pak ahok sukses acara di mobas rame nya ga ketolongan  lwt aja pun ga bs  emotxsedih ,"1 ",0,25,112,0
7085, emotxtawa h argh  butuh buku sama filmfilm tentang percintan kayaknya gimana cara baik memperlakukan pasangan,"0 ",1,15,103,0
7086,yah marah marah saja  d,"0 ",0,6,23,0
7087,feeling yang aku tak perna rase  like aku dapat jumpe soulmate aku like we got the same vibe  same feeling  eh gile la makin jatuh cinta je everyday kau tau the feeling kau tak perna bosan dgn org tu  tgok muke dia pun kau tak bosan  fui tapi sumpah senyuman dia,"26 ",0,57,263,5
7088, emotxtawa  iya iya salah ngetwet fotonya map lah salah foto tuh mbak,"0 ",0,12,64,0
7089, emotxtawa  via68_artika  woy gua comate tp saya tidak mati mana suaranya comate alay sudah mati,"0 ",2,17,95,0
7090,kadang merasa saya sama dia lebih cocok jadi teman kadang juga saya merasa mau yang lebih dari teman,"0 ",0,18,100,0
7091,duh duh pasangan yang so swet eh tapi yakin nga tuh hati bebek nga berpaling  emotxejek ,"0 ",0,17,79,0
7092,nasi uduk oleh2  emotxkedip  yes besok pulang     hbstu jumatnya kiamat  emotxkedip ,"0 ",0,15,64,0
7093,ah olok ah nanti jajan apa baik lagi b emotxtawa ,"0 ",0,9,48,0
7094,oke deh  d sip sip kbarin saja nes oke rabu depan barang yak  emotxejek   emotxtawa  iye gp  emotxkedip  mafkank,"0 ",0,22,88,0
7095,eca lah yang bilang masa suci bilang dia saja ci  emotxsenyum ,"0 ",0,12,51,0
7096,jadi sekarang bokap nyokap gue ga ngasih thr gitu  buat anak2  dia sedia snack  atau coklat kecil2 bungkusan gitu  buat dibagi  mirip2 halloween di amrik gitu lah,"7 ",0,31,162,1
7097,ih itu seriusan njen gila kenapa tidak dari dulu saja a sabar ya baru tahu sekarang  emotxtangis ,"0 ",0,18,87,0
7098,ikut2an saja kamu rip p memang iya kata  emotxtawa  ada kamu juga lin    memang benar besok ambil ada kamu ri,"0 ",0,22,104,0
7099,ha rt yah akan sutup lama deh nih emotxdatar ,"0 ",0,8,36,0
7100,dulu  kekosongan bersosialisasi di dunia nyata gw ekspresikan berbeda di dunia maya kebetulan dikenalin mig33 sama adek langsung nyetem  orangnya ramah2,"4 ",0,26,155,0
7101,i m at stadion utama gelora bung karno  gbk   jakarta pusat dki jakarta  w  others,"0 ",0,19,82,0
7102,hplkan ya dit  d sudah berasa ky penyanyi handal dari tadu bman sama kasih list lagu banyak benar  ï ½oï ½ ,"0 ",0,22,107,0
7103,bukan a kamu iya yang nge fans sama dicky   d st kalau fans smgua bilang npa   tidak usah kaya gini  d,"0 ",2,24,102,0
7104,temu dimana tuh ih ini kan hanya antara kamu aku dan tuhan a emotxtawa  kan biar lunya tidak menel saya mah baik,"0 ",0,20,105,0
7105,demi keselamatan diri anda sendiri gunakan helm sat mengendarai sepeda motor,"0 ",0,11,76,0
7106,ramah lagi doi liat saya langsung bilang makasih padahal saya tidak ngapa2in salut benar benar public figur,"0 ",0,15,107,0
7107,apa      ï ½  _     _    emot tidak usah disipit in tahu saya yang sipit ï ½_ï ½ hy aku rindu kamu lh,"0 ",2,28,101,0
7108,mati lampu saya pun belum mandi,"0 ",0,6,31,0
7109,with and rico at vila bintaro indah  mysisterhouse   pic  â  ,"0 ",0,16,61,0
7110,yap pembukanya bagus2 sangat apalagi yang modern dancenya  d fb8 ya,"0 ",0,12,67,0
7111,selamat  emotxsenyum ,"0 ",0,4,11,0
7112,kesal sangat sebal sangat saya hari ini ,"0 ",1,8,40,0
7113,so yeah  setelah empat tahun  akhirnya kami bareng bareng menerbitkan buku kumpulan cerpen sendiri judulnya  tsygmc buku ini diterbitkan oleh  username  dalam format fisik dan e book  workshopcerpenkompas2014  url ,"1-1 ",0,38,217,1
7114,memang enak lagu nostagia jaman dulu dari pda lagu sekarang   ï ½ â  ï ½ ,"0 ",0,16,73,0
7115,sama kaos kaki ya kasih sikil saja siapa tahu bangunrt salah lagi huft  emotxsenyum  ,"0 ",0,17,74,0
7116,ngejudge itu enak ya,"0 ",0,4,20,0
7117,aneh nih film di trans tv ,"0 ",1,7,26,0
7118,jangan sedih dong beph  emotxtangis  kenapa cerita atuh   ,"0 ",0,12,48,0
7119,pagi juga selamat beraktifitas   ï ½â ¾ï ½    ï ½â ¾ï ½  ,"0 ",0,16,57,0
7120,terkenal  emotxejek   emotxtawa  oh aig iya tahu tahu a emotxtawa  dsar quality  emotxejek  bukan saya di aig insurance just_bian5   cont ,"0 ",0,24,106,0
7121,ketika ku melihat kegagalan sahabat yang lebih dari sekali baru ku mulai bersuara untuknya,"0 ",0,14,90,0
7122,iis dahlia cantik banget,"1 ",0,5,27,0
7123,depia admin xthrem siapa konyol sangat sih  emotxtawa ,"0 ",0,8,47,0
7124,selamat pagi rabu selamat pagi udara dingin selamat pagi semua dan selamat pagi kamu       ,"0 ",0,20,91,0
7125,semuanya sibuk prepare kecuali saya     at  pic  â  ,"0 ",0,15,52,0
7126,nah  emotxtawa  makan apan hp dimakan sudah kenyang sekarang sudah saya twetpic tuh kak selamat menikmati,"0 ",0,16,98,0
7127,dasar apa dasar cantik  emotxkedip ,"0 ",0,6,25,0
7128,desa tesbatan beberapa kali ke kampung halaman bokap  gw gk nyangka kalau ternyata ada area persawahan sebagus ini maklum aja  selama mampir ke desa tesbatan  amarasi  gw cuma mentok,"7 ",0,34,183,0
7129,wanna one  kami tetap disini di tempat ini cinta dan dukungan kami tidak akan pernah terhenti dipenghujung tahun kami akan terus  tetap  selalu mencintai dan mendukung kalian,"0 ",0,35,178,0
7130,diam tapi hati ngedumel kalau lagi marah kamu lampiasin atau pilih diam saja  hj,"0 ",0,15,80,0
7131,darah kamu keluar tidak tidak ngukur    sekel le kaya timun haduh  emotxtawa  ngeri panjang nya berapa cuma lebih dari 30cah,"0 ",0,20,117,0
7132,iya sayang  terus sayang rt  emotxtawa  enak sayang  enak beud  mamaw 3 aduh enak,"0 ",0,15,74,0
7133, emotxtawa   d amen doain tidak telat ya dk  d di bandara  emotxtawa  santai saja k  tidak bkal telat kok   emotxsenyum ,"0 ",2,23,97,0
7134,sbmptn   semangat untuk semua yang akan menunaikan  d smpn jakarta w  others ,"0 ",1,15,77,0
7135,trik lama  nonton bokep pas datang orang lain langsung buka file microsoft word,"0 ",0,14,79,0
7136,pagi ini di mulai dari kehujanan kedinginan kelaparan ngantuk terus bulak balik ke tangerang patenlah,"0 ",0,15,101,0
7137,jan sok najis ah aga najish saja esaundeshep  udahan nih cebokin dums ew esaundeshep  nanti kalau sudah,"0 ",0,19,103,0
7138,ngamuk  d  emotxtawa w apa yang kamu lakuin jika gebetan kamu tidak peka,"0 ",0,12,68,0
7139,belum ngantuk wey  d molor woy gangerti saya ama filmnya aneh  emotxtawa  i am legend,"0 ",0,16,78,0
7140,aneh kamu aneh,"0 ",0,3,14,0
7141,sudah kenyang abis minum yogurt biji  emotxtawa ,"0 ",0,7,41,0
7142,pantas saya kenal teman anda ternyata,"0 ",0,6,37,0
7143,seru sekali acara special mely goeslaw kompastv  at jco plaza semangi  â  ,"0 ",0,16,74,0
7144,mimpi ketemu nadya ah kangen sudah lama tidak ada kabar   ,"0 ",0,11,58,0
7145,lagu rhcp paling saya suka  dengar pas sd apa belum sekolah yes lufa  emotxejek  â   give it away by â  ,"0 ",1,26,95,0
7146,cek fav hadiah nya sudah aku share  emotxsenyum ,"0 ",0,9,37,0
7147,urusin saja diri kamu masing2 sudah benar apa belum kalau sudah baru sudah komentar hak saya,"0 ",0,16,92,0
7148,dengan kita kowa biar cuma m mangap2 ntwu lgu h banyak no ma cinta trg mau iko kor di pbrt suka baterek,"0 ",0,22,103,0
7149,bisa sangat gombal nya dek cantik darimanapun  serius sudah cantik sangat apalg avanya tuh bikin gregetan emotxdatar ,"0 ",0,17,108,0
