id,sentimen,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
3114,1," username 8rianna_ hadir min salam ane di segmen salsa icikiwir minta to long bacain iya username username username trimakasih ",1,1,30,135,0
3115,0,"buat yang teriak teriak ganti presiden bagaimana pulang kampung naik kereta api bagus kan stasiun kereta kereta apinya juga bagus ber ac semua coba 4 tahun yang lalu banyak copetnyahbyk calonyah ",3,0,37,207,1
3116,0,"pikir saja sendiri capai otak pakai jangan cuma mulut saja yang nyoblak kaya nene ",0,1,15,83,0
3117,1,"ko si drummer ini lucu sih mukanya seperti menyebalkan tapi ngegemesin terus mulai dibiasin sereceh itu saya punya bias ",3,0,23,115,0
3118,1,"jejes sayang mangats iya kamunya ",0,0,6,32,0
3119,1,"kekuatan cinta kita takkan pernah rapuh terhapus ruang dan waktu kupercayakan kesetiaan ini padamu sayang ",2,0,17,107,0
3120,0,"dibilangin martabak orang lagi tabung juga iya tapi banyak sangat godan nya sial ï ½ _ ï ½ ",0,0,14,87,0
3121,1,"oke oke mksh emotxkedip ",0,0,5,14,0
3122,1,"walah keren tukang bangunan nyambi kuliah ",0,0,6,41,0
3123,1,"happy birthday sari username althe best sehat selalu sukses cita cinta semoga sari dan keluarga selalu dilindungi tuhan amin ",7,0,26,133,0
3124,1,"pada saat dirimu masih seorang anak perempuan kecil papa biasanya mengajari putri kecilnya naik sepeda dan setelah papa menganggap mu bisa papa akan melepas roda bantu sepeda mu kemudian mama bilang jangan dulu jangan dilepas dulu roda bantunya ",4,0,45,252,0
3125,0,"puisi oh puisi susah sekali buatnya puyeng puyeng ",0,1,9,51,0
3126,1,"bagiku cinta adalah soal hati yang nyaman dan tenang dimana anda merasakan kenyamanan dan ketenangan berarti anda dalam lingkungan kasih dan sayang cinta kasih sayang ",1,0,29,170,0
3127,0,"di ig post foto melulu dibilang norak post tulisanku dibilang galau melulu tapi di save dibikin whatsapstory kalau lagi marahan sama orang yang disuka sak ro lalu on the way, sedang di jalan mbalang anda anda kalem ",6,0,33,178,0
3128,1,"morningside fazerdaze 2017 lagu-lagunya begitu enaq didengerin pas halodo alias summer jam 10 pagi sambil sepedaan enak didengerin pas mood lagi bagus-bagusnya bikin semangats w suka lucky girl little uneasy misread jennifer sm bedroom talks url ",13,0,47,249,1
3129,1,"happy mensive my love terima kasih ut nemenin selama tiga bulan ini tidak kerasa ut panjang saja perjalanannya selama ini aku ngerasa belum memberikan apa apa buat kamu maaf aku tidak bisa romantis kerjaan aku cuma jailin kamu tapi kamu harus percaya tiap detik aku selalu sayang kamu ",4,0,51,274,0
3130,1,"ah kamu aku terlambat bacanya makan mie aceh ayo nanti malam saya kayaknya pulang cepat ini ",0,0,18,91,0
3131,0,"mengerikan tapi lucu dilarang justru dicari dan amat laku dianjurkan disuruh tetapi bahkan diboikot kalah tetapi justru menjadi amat populer dan menjadi pahlawan khalayak ramai berjaya tetapi keok celaka ",1,0,36,210,0
3132,0,"sedih yah kalau sakit tidak punya pacar ",0,0,6,39,0
3133,1," emotxtawa iya mudah an saja besok mah insya alah mong kalau kaki saya sudah sembuh ",0,0,14,76,0
3134,1,"semoga husnul khotimah do a untuk saudara kita ali banat dan saudari kita razan an najjar dalam memperjuangkan agama allah surga menanti freepalestine deenassalam ",13,0,32,171,0
3135,1,"a keren sekali sih kamu â ",0,0,6,27,0
3136,1,"ketika kamu menjadi gadis dewasa dan kamu harus pergi kuliah di kota lain papa harus melepasmu di bandara tahukah kamu bahwa badan papa terasa kaku untuk memelukmu papa hanya tersenyun sambil memberi nasihat ini itu dan menyuruhmu untuk berhati hati ",3,0,43,253,0
3137,0,"ingin banget masang tiang pemancar bayar langsung ke satelit indosat gilak lemah otak parah â at viorlithasweethome â http t co aubnpinegp ",13,4,26,141,1
3138,0,"partai politik apasaja yang sukung harus menjadi capres otak kadernya miring karena pasti kalah politik memang terkadang tidak bisa dihitung dengan matematis tapi dengan modal apa si harus bisa mengalahkan joko widodo ",29,0,32,189,4
3139,1,"keren iya posternya superman man of steel pic â https t co jtciuevwke ",4,0,14,74,0
3140,1,"amin ï ½ rt tuhan sehatkan dan bahagiakanlah kedua orang tuaku jadikanlah aku anak yang memuliakan mereka amin ï ½ ",0,0,17,113,0
3141,1,"woho atraksi kuda lumping nya keren habis emotxjempol monumen nasional monas w 24 others http t co repntbaijn ",12,1,25,116,1
3142,0,"waka tidak ada saya suram saudara laki-laki emotxtawa epic iya mengila di bandung ",0,0,11,71,0
3143,0," username kalau di pemilihan kepala daerah saja photo panas bisa sebabkan orang mengundurkan diri maka tentunya di indonesian idol juga wajib mundur apalagi ini dalam bentuk video ",5,0,29,164,0
3144,1,"ayo semangat sebelum pindah emotxtawa ",0,0,5,32,0
3145,1,"dua kaos saya yang bergambar mirip palu arit diamankan oleh orang tua saya maklum kedua orang tua sya memang pengabdi setia rezim orde baru tapi iya itu tidak masalah sih emotxsenyum ",4,0,34,164,0
3146,1,"keren juga sih ",0,0,3,14,0
3147,0,"anjing fitnah itu ",0,1,4,18,0
3148,1,"untuk cinta yang telah hadir inginku berikan yang terbaik cinta yang bukan hanya karena allah tapi juga cinta yang selalu bersama allah cinta yang terakhir cinta yang tanpa akhir cinta yang sampai surga ",10,0,33,202,0
3149,1,"jadi hampir seminggu mencari jam tanggan yang cocok di saya dan cocok di dia saya mau ini dia tidak mau dia mau itu guenya tidak mau terus akhirnya dia selalu menyerah dengan pilihan saya emotxtangis macitrs dia pilih abu-abu saya pilih hitam warna tidak couple tidak apa-apa terus dia bilang ya sudah hitam ",3,0,57,280,0
3150,1,"kehidupan terindah dan membahagiakan di mana allah membuat kita selalu dalam cinta nya dan di mana masih ada orangtua yang kita cintai selamat hari anak nasional terus berusaha untuk menjadi seorang anak yang dapat membahagiakan orangtua agama bangsa dan negara azure ",6,0,42,271,0
3151,0,"sedih lihat kondisi rahtawu sekarang seperti begini lebih suka kondisi rahtawu yang dulu sepi dan alami sekitarkudus infosekitarkudus kudus riprahtawu username url ",1,0,35,176,0
3152,1,"tapiefeknya baru kerasa sekarang emotxsenyum mukaku jadi tipe muka yang lesproblem begitu emotxtawa yang kalau jerawatan cuma pas pms saja kalopun lagi breakout ilangnya cepat padahal cm dibiarin saja dan tidak minyakan emotxsenyum ",0,0,39,207,0
3153,1,"bukan perkara siapa yang lbh handal tapi bagaimana menghargai dan saling mengingatkan juga menjaga ada namanya terbuka dengan cara yang baik untuk tetap saling bercengkrama kan tipssore 16 ogwit ",6,0,37,200,0
3154,0,"jangan main-main dengan sara mereka yang bermain dengan sara apalagi mendekati tahun politik hampir dapat di pasti ujungnya konflik url ",10,0,25,136,2
3155,0,"axis parah sekali sinyalnya emotxdatar ",0,0,5,31,0
3156,0,"begini kalau negara yang ngelola amatiran usulan siapa yang nanggung siapa saya rasa surabaya bukan daerah miskin hanya saja walikota nya berpikir rasional url ",3,0,31,161,0
3157,1,"ternyata anak tersebut minta di doakan agar kelak bisa jadi dokter dan apa bupati mencium tangan anak tersebut serta di doakan luar biasa username username ",3,0,33,158,0
3158,0," username saya rasa pantas anda dicemooh oleh orang banyak karena kalau anda mau dihargai maka hargai pembalap lain terutama yang sudah jauh lebih senior dari anda ",0,0,28,164,0
3159,1,"menurut saya cukup saya gaji di bwh sjt segitu ut bisa nabung target saya min nabung ijt bulan kantor saya di slipi kosan saya di toamang iya kalau naik ojol piarb kosan 750 bulan tempat nya layak banget di cuciin pula ",5,0,47,214,0
3160,0,"mau ganti pacar jam1-jam1 lama ametsih emotxdatar ",0,0,6,37,0
3161,1," username sekolah pangan mana kak hihi menyenangkan kan ikut kelas kayak gituan kak healing banget sih buat aku jah salfook wggw hooh kak bahkan banyak hotel yang mencari tahu kak buat dresing salad gilingan naik kasta banget itu kemb ",7,0,52,248,0
3162,1,"yeaysiap-yeaysiap buat lebaran buat mamak klaten alhamdulillah swisbelboutique yogyakarta in gondokusuman daerah istimewa yogyakarta ",9,0,20,143,0
3163,0," username username ini baru yang katanya heboh bagaimana gaberner dan wklnya bagaimana itu kok tidak dibenerin memangnya zaman kolonial rusaklah negara eson ",1,0,26,147,0
3164,1,"titip salam buat masbro username kalau shooting bawa bambu iya buat ganjel biar tidak ngejoprak username inisahurtiketcomharike-inisahurtiketcomharike0 ",13,0,22,127,0
3165,1,"nonton iya emotxsenyum alhmdlh kalau keren doain fikri terus iya akhirnya bisa lihat kakak tampil di tv lagi pasti keren filmnya ",0,0,23,110,0
3166,1,"selamat ulang tahun bosque sepurane terlambat semoga-semoga sehat selalu dilancarkan karir jodohnya diberi segalanya yang terbaik oleh allah sebaik baiknya orang tua memberimu yang terbaik selama ini aamin ",6,1,34,205,0
3167,1,"merawat cinta itu tidak hanya butuh kesabaran tapi juga perlu mengalah memahamidan merangkul ketika marah sudah tak tertahankan ingat-ingatlah betapa indahnya apapun yang pernah kita lalui sejelek apapun keadaannya aku bersyukur memilikimu ",2,0,39,237,0
3168,1,"ih bebeb pintar sekali sih iya kan sar benar kata bebeb saya yuhu ",0,0,13,65,0
3169,1,"kapan ð ¼ î ï di ke rabelnya rt mala_evan er_one8-one8 bsok ayo nasi uduk rawa belong ini mantap susah di cari wan dsini susah si ",7,0,34,139,0
3170,1,"hapy birthday iya sayang panjang umur sehat selalu di murahkan rezekinya dan sukses terus iya sayang ",0,0,20,104,0
3171,1,"iya mas bangun hapy birtday masnya mas setia semoga cepat selesai skripsinya dan lulus ",0,0,14,86,0
3172,0,"pusing gigi bengkak seperti bi iya banyak pkrn emotxtangis ",0,0,11,44,0
3173,1,"okok yung eciye sepertinya mau curahan hati sms saja yaw wa emotxtawa tragedi apa ini serius amat sepertinya ",0,0,16,96,0
3174,1,"di kawasan puja mandala bali kita dapat melihat lima bangunan peribadatan yang berderet mulai dari masjid gereja katolik wihara gereja kristen protestan dan pura 5 agama sekaligus bukti tempat ini layak dinobatkan sebagai ikon toleransi indonesia url ",12,0,48,261,0
3175,1,"kakak nya cantik bingit sih â º ",0,0,6,30,0
3176,1,"bukber pertama dengan orang tersayang username username username username syngnya kurang username dan username ",1,0,27,119,0
3177,1,"selamat menunaikan ibadah solat jumat emotxsenyum ",0,0,7,40,0
3178,1,"bismillah pagi-pagi semangat berolahraga plus memberikan layanan kesehatan gratis carfreedaycirebon ",3,0,11,101,0
3179,0,"wadoh parah lihat saja kakak kalau dia muntah berarti harus cek ke dokter rtms_ditamelia wah jangan diapa-diapain yak anak gout emotxejek ",0,0,23,122,0
3180,0,"kadang suka tidak terima kalau lihat hidup we tidak kayak temen-temen we yang mulus-mulus saja mungkin balasan dosa-dosa we selama ini ",2,0,22,114,0
3181,1,"java heat keren banget ini film ",2,0,7,34,0
3182,1,"hore hihi moment sekali ye capai sih tapi menyenangkan ",0,0,9,54,0
3183,1,"sukadeh sama teman yang ngetweet konten-konten yang berwawasan apalagi di dunia nyata bisa share ilmu ",0,0,19,101,0
3184,1," username selamat siang sahabat pos kiriman tersebut sudah diterima iya sahabat terima kasih telah mempercayakan dan menggunakan layanan kami emotxsenyum fd url ",8,0,29,151,0
3185,1,"disini tempat ternyaman melihat seberapa indah matahari terbenamtempat dimana butuh waktu sendiri ",4,0,13,99,0
3186,0,"thae pkn susah banget ",0,1,5,22,0
3187,1,"aku suka banget nonton idol sumpahmantap sampai jam segini mantengin tv username username grabtakesyouthere idolbyopera idolshowcasei ",9,0,24,141,0
3188,1," username pinter ganteng berwibawa sama jago kendaliin suasana membuat pusing 8 keliling aduh cpt-cpt ketemu lah beta sudah ingin bertemu ",0,0,24,142,0
3189,1,"humorku sebatas denger rekaman penipu yang tidak tahu bang standard chartered lalu dia dengernya bang pancar bang pancer bang sejahtera lalu ujung-ujungnya oh bang rakyat indonesia itu pak bukan stanchart bang nya tidak ada uang di jakarta itu pak iya lord begitu saja aku tertawa ",11,0,63,278,0
3190,1,"selamat nonton film adek-adek aku iya emotxsenyum wah ada coboy junior the movie ini kynya dekozaners bakal nonton ini colek ",0,0,21,110,0
3191,1,"selamat ulang tahun istriku tersayang yulyyanti_armal_prasetiyo semoga panjang umur sehat selalu rejekinya lancar tetap menjadi istri yang sholihah mendapatkan kemuliaan di url ",6,0,30,185,0
3192,1," username tidak ada yang salah kalau dia cuma joget sambil minum minum cantik kecuali dia clubbing sambil gendong anaknya jadi ibu itu tidak harus dirumah saja mengurus anak suami me time sesekali is fine ",2,0,40,201,0
3193,1,"selamat pagi untuk wilayah spbu pancoran dan sekenanya di ",0,0,10,57,0
3194,1,"nasi bakar iga bakar bebek goreng nasi uduk mantaps with adam at warung lesehan cahya pic â https t co rrvtisncsg ",9,0,27,125,0
3195,1,"neng cinta abang ke eneng itu seujung kuku kecil tapi slalu tumbuh tiap hari ",3,0,15,76,0
3196,1,"usaha yang baik tidak akan mengkhianati hasil kalau sudah berusaha yang terbaik tapi hasilnya sedikit mengecewakan rasanya itu hati lebih lega dan lebih mudah buat ikhlas iya paling tidak sudah berusaha jadi yang terbaik ",0,0,40,220,0
3197,1,"aduh raisa cantik benerlaah ",1,0,6,33,0
3198,1,"cinta pandangan hati adalah anugerah cinta yang tumbuh dari hati meninggalkan rasa sayang yang sangat mendalam bila seseorang dapat merasakan cinta yang tumbuh dari hati itulah yang disebut cinta sejati ",3,0,34,206,0
3199,1,"pacar yang baik adalah pacar yang nasehatin kamu tidak pernah ngebentak tapi dengan lemah lembut kasih sayang sambil tersenyum menatap mata kamu ",1,0,25,138,0
3200,1,"selamat ulang tahun iya zulfa semakin iya ",0,0,7,39,0
3201,0,"amin terima kasih empim rt cepat sembuh rt merasa kondisi semakin memburuk ",0,0,16,64,0
3202,1,"assalamu alaikum warahmatullahi wabarakatuh selamat pagi semoga allah memberkahi jumat kita dan menganugerahi kita kedamaian hati ",5,0,18,132,0
3203,0,"besok jangan nyarin ajeng yak _ ajeng lagi marah sama anak dongo emotxdatar besok engak smsan engak ngapangapain titik ",0,1,18,110,0
3204,1,"christine lagarde pun membagikan momen ke pasar tanah abang di akun twitter nya namun ada yang lucu dia salah menulis kata blusukan menjadi blukusan jokowisekalilagi ",10,0,28,172,0
3205,1,"mau ngucapin happy birthday yang ke 24 buat nursehah username semoga berkah umur murah rezeki sehat selalu makin rajin ibadahnya amp ",5,0,28,137,0
3206,1,"selamat siang sayang belum makan siang kah ini aku buatin makan siang dimakan iya sampai habis jangan dibuang-dibuang capek tahu masaknya ",0,0,24,130,0
3207,1,"selamat ulang tahun adik zein yang kedua th semoga panjang umur tambah pinter tambah cerdas menjadi anak sholih berbakti kepada kedua orang tua nusa dan bangsa url ",3,0,29,160,0
3208,0," username selalu sinis dan menegur kumpulan bapak bapak di kelas doktoral saya kalau sudah jokes sexual yang mengarah harassment or abuse really tidak ada korelasi deh sekolah tinggi sama perilaku ini ",3,0,35,202,0
3209,1,"punya suami yang sayang sama keluarga kaya papa sayang banget sama keluarga mama kaya papa yang disayang banget sama keluarga mama iya allah ",6,0,25,143,0
3210,0,"rasa bakso kenapa hambar ",0,0,5,19,0
3211,0," emotxsedih muka cemberut dont be sad baby ",0,0,8,33,0
3212,1,"94 dear member livable mince sayang sama kalian mince akan berjuang buat kita semua tapi kalau tidak ada dukungan dari kalian mince bisa apa terima kasih sudah nemenin mince di livable kakak mincesayang klivable ",4,0,38,213,0
3213,0,"lah memang kenapa makanya jangan bandel audah bingung emotxdatar sepertinya gabakalan megang hape lagi saya b kamu disita ",0,1,18,115,0
3214,0,"arip balas lama ",0,0,5,18,0
3215,1,"alhamdulillah pie di rsup kariadi ini bener-bener diurus jadi sudah tidak panas tinggi lagi soalnya langsung dikasih paracetamol yang botolan ",8,0,22,131,1
3216,0,"indonesia baik baik saja kok brisik amat iya di kampung-kampung orang-orang yang kalian jual susah miskin dan sejenisnya nyatanya biasa saja masih pada merokok tak berubah tagarmu makan sendiri iya emotxtawa tertawa ",13,0,37,203,1
3217,1,"senandung rindu tercurahkan bagimu iya sayyidi iya rasullullah segenggam cinta terungkapkan bagimu iya sayyidi iya rasullullah segala rasa yang ada ini tidak lain adalah rasa bersyukurku atas keagungan kemuliaanmu iya sayyidi iya rasullullah sehingga menjadikanku sebagai umatmu ",13,0,41,277,0
3218,1,"hamdulilah si fifa ternyata adil emotxtawa so happy finally username song wilbe played at the stadium toyipiie ",6,0,21,117,1
3219,0,"pagi-pagi perut sudah mules kesakitan emotxtangis emotxtangis at anie home â â ",0,0,16,65,0
3220,1,"happy wedding elizasekar semoga langgeng sampai kakek nenek wedding weddingparty weddingtradisional adatjawa ",0,0,19,117,0
3221,0," username masalahnya banyak banget sih yang tidak mau belajar dari sejarah padahal sejarah dunia iya gitu-gitu saja muter-muter disitu tapi saya lebih miris sama orang yang masih menganggap saudi dan us adalah dua kubu yang bersebrangan ",6,0,40,213,1
3222,0,"lelah seperti orang baru pulang bertani di ",0,0,8,42,0
3223,0,"belajarlah ontime mister olala cukup st setahun trs-trs an terlambat rumah dkt ditegor kitudeui-kitudeui jubras jebris punyan panyun batur mah enya salah lsg sp 3 krg sabar kumaha deui aku ",16,0,36,182,2
3224,1,"inti dari thread ini sebenernya adalah mau ngucapin selamat tanggal 25 yang ke 7 buat kamu yang sudah mau berbagi rasa sayang dan selalu sabar ngadepin saya dan saya baru nyadar ternyata kamu juga termasuk kado natal yang saya minta dari tuhan dulu username url ",0,0,51,266,0
3225,0,"serius yah saya sudah daftar emotxsedih ",0,0,7,31,0
3226,0," emotxtawa saya sudah tidak sms die lage emotxdatar kakak sila kesal itu smsnye tidak di balas emotxtawa ",0,0,16,87,0
3227,1,"selamat kepada juan mata yang memenangkan penghargan pemain terbaik chelsea 201-201 13 ",0,1,12,85,0
3228,1,"kita yang tak punya apa apa dan tak seberapa ini disapa sobat misquen asik asik saja bahkan nyala balek damai segampang itu yah hebat uiy ",1,0,25,133,0
3229,1,"alhamdulillah di izinkan alloh swt untuk berjamaah dzuhur disini unik mesjid seribu tiang ini semua penyangganya tiang tanpa ada dinding subhanalloh ",7,0,22,157,0
3230,1,"bagimana jika ketika kamu merasa bahwa yang kamu dapatkan sekarang benar benar untukmu kamu mendapati dia yang pernah kamu cinta dalam diam ternyata juga mencintaimu dalam diam ",1,0,31,181,0
3231,1,"masak pagi ini sambil denger lagunya username yang berkolaborasi sama username lagunya asik banget masak juga jadibisa nambah asyik ngomong-ngomong lagu ini buat rameinbola piala dunia loh coba deh dengarkan juga lagunya di url ",14,0,46,226,1
3232,0,"aduh pemotor jangan suka ngerumpi di atas fly over daan mogot dong macet tauk username username username username ",1,0,27,119,0
3233,1,"narutogei keren habis ",1,0,3,21,0
3234,1,"terharubangetama film pak jokowi ",1,0,9,42,0
3235,0,"lalu bagaimana dengan negara mereka akan kehilangan banyak pendapatan dari cukai rokok hutang negara akan semakin banyak ah itu kan hanya pembenaranmu saja coba lihat ini bagaimana apa pendapatmu masih sama url ",7,1,42,220,0
3236,1," username pasti banyak yang belum baca manganya dan merasa kalau ini remake amrik kayak powerrmarah cuih yang baru rilis kemarin padahal manganya mantap saudara laki-laki dan memang sejujurnya semacam thor dipakein baju ironman ",0,0,38,208,0
3237,0,"kaget dapat berita tetangga satu rt di solo masih 19 tahun meninggal dunia karena typus dan ambeyen diambilnya nyawa benar benar tidak melihat umur innalillahi wa innailaihi ro jiun sending al fatihah ",8,0,34,204,1
3238,0,"ini pada bege apa tidak paham sih dikasih peluang ko bahkan di bagi-bagi iya persentasenya buat kamu berkurang lah intinya begini saja si kamu dapat informasi karena kamu rajin dan ini hak kamu yang tidak rajin biarin saja dia tidak ada usaha mau cari tahu ",3,0,49,229,0
3239,1,"saya sayang sama orang yang sayang sama saya ",1,1,9,43,0
3240,0,"parah kenapa coba emotxdatar aneh kamu parah kamu mia emotxdatar hati iya cont ",0,0,15,65,0
3241,1,"terima kasih emotxsenyum rt wah wisudan iya selamat emotxsenyum wah tanggal sgtu ma ke pngndran om azanghiedega tanggal ",0,0,20,94,0
3242,1," tante kiref tante aktif jugaaku sering lihat tante muncul di grup sering memberikan kita makan perhatian dong sudah pasti semangat terus iya tante sehat terus aku sayang tante ",0,0,37,180,0
3243,1,"kenapa pasangan seringkali diibaratkan sebagai rumah karena rasa nyaman bersamanya senyaman berada di rumah kamu bisa jadi apa saja kamu selalu pulang menujunya ",2,0,28,166,0
3244,0,"saya pelajari dari akun-akun ig yang kerap memposting foto seronok dari yang wajar sampai yang vulgar dan saya perhatikan seringkali si pemilik akun tidak acuh dengan banyak nya kata-kata dan kalimat jorok akhirnya muncul justifikasi bahwasanya nglakuin hal semacam itu cat calling di dunia nyata adalah wajar ",9,1,52,280,2
3245,1,"hallo geng maaf baru bisa bikin threadnya t t bow happy mensive yang ke 3 aku sayang kalian terima kasih nde kalian sudah mau nampung arin yang absurd aneh dan tidak jelas ini t t you alare my family in this fake world you are so precious to me ",11,4,52,246,0
3246,0,"pulang-pulang mati lampu emotxdatar ",0,0,3,21,0
3247,0,"sedih sich jadi diri yang kaya begini ",0,0,7,35,0
3248,0,"menyakiti diri sendiri misalnya ngetik mas kangen dijawabnya emot tertawa saja romenit kemudian di check msih online tapi iya tidak ada kelanjutan seperti di hantam pentir iya lebih baik diem-diem bae ",2,0,36,192,0
3249,1,"oce insyalah ye kalau begitu hayu saja kalau mau sore panas sekarang mah memang benar ",0,0,14,77,0
3250,0,"jangan sekalikali sudah negosiasi sama sagitarius kolo moody lagi berantakan tolong jangan diganggu dulu ucapannya lebih menyakitkan manusia ",2,0,20,144,0
3251,0,"ketiduran jam 8 berharap bangun jam 3 tapi sekarang sudah kebangun now watching makan nanggung now watching lanjut tdr susah now watching pakai jurus ampuh buka laptop biar ngantuk tapi laptopnya di kantor sekian dan terima thr ",8,0,40,198,1
3252,0,"bung username ini saya akui jago sebagai komentator dan analis bal balan salah satu yang terbaik di sini tapi nalar dan logikanya soal harrasment ke via vallen dangkal picik dan memalukan betul ",4,0,38,200,0
3253,1,"cinta mulai menutup logikaku dan meniupkan sukmanya ke dalam hatiku sehingga apapun yang kamu lakukan adalah sempurna bagiku sampai aku tidak menemukan keganjilan dalam dirimu ",1,0,28,178,0
3254,1,"gara-gara rumah hantu semua orang rela antri panjang-panjang enak rupa nya masuk rumah hantu itu ",0,0,15,85,0
3255,1,"ini lebih enak masak mie rebus telur enak buntut curut sumpah ",0,1,12,63,0
3256,1,"pemandangan menakjubkan di paris dari puncak menara eifel ",0,0,8,57,0
3257,0,"ini bonbin memang sudah tidak ke urus payah emotxdatar tabrak pagar zebra di kb surabaya mati ",0,2,17,88,0
3258,0,"akhirnya jamaahnya tercuci otak seakan akan memilih paslon pemilihan kepala daerah itu karena kewajiban dari imam besarnya bagi mereka program paslon tidak penting yang penting takbir terus milih ",2,0,29,178,0
3259,0," username kartosuwiryo itu seorang taat beragama dan mau bunuh sukarno yang bunuh sayyidina ali ketika solat subuh itu seorang hafidz quran dan ahli fiqih ibnu muljam sampai disini sudah jelas belum saudara laki-laki ",10,0,39,210,0
3260,0,"signal kamu najis jelek banget with da vinci at melpingu ï ½ ï ½å â ",0,1,15,70,0
3261,1,"diam diam dewipersik pernahrt ",0,0,4,30,0
3262,0,"ujung-ujungnya bukan soal kopi atau uang yang keluar tapi bagaimana cara kamu memperlakukan dan melayani konsumen ketika ada complain terhadap barang jasa yang dijual ingat-ingat itu yak haimba barista username gancit ",3,0,36,210,0
3263,0,"benarkah ini sudah waktu pagi hanya semilir angin bercampur embun yang kurasakan langit langit masih hitam dan tak membiru cahaya mentari tak jua tiba di ufuk timur ",3,0,30,167,0
3264,1,"gilekeren lah lechong wei tidak apa-apa kalau hayom kalah ",0,0,11,55,0
3265,1," username username makan kerupuk jangan berisik pakai celana jangan pas tidur mata ngantuk tapi tetep asik soale ada 8rianna_ di ini sahur username username inisahurtiketcomharike-inisahurtiketcomharike0 ",16,0,35,189,0
3266,1,"selamat malam selamat tidur pacar iloveyouiloveyouiloveyouiloveyouiloveyouilove ",0,0,7,80,0
3267,0,"sudah lihat makanya ini saya tidak berani buka mention ",0,0,8,53,0
3268,1,"iya teman baik emotxsenyum iya terus jadin dp iya emotxkedip rt iya terus foto terus send ke saya emotxkedip makanya ",0,0,23,89,0
3269,0,"ngebahas travel sm si eman membuka luka lama dari serangkaian luka yang bisa dibuat agen travel dan oknum-oknumnya what the worst belum happen to you ",2,0,27,144,0
3270,1,"cute banget aku suka banget lihat greetingnya gemes ayo makin dekat sama aku iya sayang ohiya jangan lupa bagi bagi chikin sama aku terima kasih terima kasih ",13,1,33,143,2
3271,1,"tidak disangka tersinggung saya langsung di wa hello tapi tidak komen di status dengan keadaan dia sudah lihat status ku yaampun girang dong karena sebenarnya aku selalu cari perhatian kalau bikin status di wa dengan harapan di komen puji tuhan kali ini peka ",10,2,51,242,1
3272,1,"pertama kami meminta izin untuk berbincang beliau menjawabnya dengan senyum cerah namun berwibawa iya mbak bagaimana coba cerita dulu begitu kira kira ucapnya drngan ramah lalu aku dan temanku bercerita panjang lebar tentang tiket jadwal uas reschedule semua ",7,0,48,269,0
3273,0,"aku kakinyapegel banget berdiri di busway macet lagi emotxdatar rt _putrisihombing palanyamaudicopot ",3,0,22,105,1
3274,1,"ibuqu suka banget teriak becanda begitu ngelawaq melulu suka india kalau ut melihat berantakan dikit ut sudah ngomul emotxtawa tapi aku sayang banget dong kalau nyuruh kakak perempuan meni tidak satu-satu kalau ut marah serem tapi gampang baeknya lagi semoga sehat sehat slalu ",0,0,47,239,0
3275,0,"batre saya sakit ini panas banget emotxtawa ",0,1,8,35,0
3276,1," emotxtawa iyaudah doa nya yang baik baik saja deh yah ",0,0,12,51,0
3277,1,"tenganan festival menjadi festival pariwisata unggulan di karangasem yang memiliki tagline karangasemthespiritofbali karena menjanjikan keunikan adat tradisi budaya yang adiluhung dengan live event tradisi perang pandan yang sudah mendunia ",3,0,31,240,0
3278,1,"alhamdulillah iya anak sultan ini sidang terharu saya emotxsenyum fakultas hukum in depok jawa barat w username ",7,0,27,113,0
3279,0,"hanya karena aku selalu memafkanmu bukan berarti kamu tidak perlu berubah berhenti mengulangi kesalahan yang sama ",0,1,17,116,0
3280,1,"betapa nikmatnya sate kambing itu karena pembakaran bara api dn bumbu ke cap nomor satu makan secukupnya untuk keringat penghangat badan berlebihan bikin darah tinggi keringat dingin jantungan bisa modar kemudi an ",2,0,34,214,0
3281,1,"tidak sih kan tiap kali ku ada tugas atau ujian yangbeb selalu ada soalnya kalau tidak ada siapa yang bisa ditanya-ditanya dia mah kayak wikipedia berjalan semua mua tahu aku mah apa kalau begitu ",2,0,35,182,0
3282,1,"bukber 2015 6 bhe enya soko kapan begini lagi seyou on top teman-teman bukber reuni sokonandi sd muhammadiyah sokonandi url ",7,0,38,146,1
3283,1,"cie yang temenan sama anak smp selamat yah ",0,0,11,46,0
3284,1,"nyaman dan cepat at krl commuter line http t co tcxluxncoi ",10,0,13,64,1
3285,0,"sebentar lagi padahal pakai macet segala ",0,0,6,38,0
3286,1,"banyak yang paling kuingat pas mau bayar kuliah beberapa tahun lalu waktu pembayaran masih agak lama tapi kubilang 3 hari lagi deadline hanya karena ingin cepat nyusun jadwal beberapa jam kemudian beliau telpon kalau duitnya sudah dikirim ",4,0,43,240,0
3287,0,"thread ini dipersembahkan oleh wanita yang permisif terhadap pelecehan yang dialami wanita lainnya dengan alasan kejadian seperti itu banyak terjadi dan tidak ada yang mengadukan khanmaen url ",9,0,30,187,0
3288,0," username username sebenarnya orang itu yang katanya profesor tidak bisa jawab jadi belagak congkak sok melempar jawaban ke yang lain untuk jawab ",1,0,29,155,0
3289,1,"selamat bertambah umurmu hans semoga jaya selalu dan kalau masih sms dapot mah langeng yah amin ",0,0,16,95,0
